u,v,key,osmid,highway,lanes,maxspeed,oneway,ref,reversed,length,geometry,name,bridge,access,tunnel,junction
83975932,84040523,0,10182723,residential,,,FALSE,,TRUE,266.2551634,"LINESTRING (-73.4347066 41.418885, -73.4341582 41.4187328, -73.4329494 41.4183947, -73.4325116 41.4182722, -73.4323378 41.4182201, -73.4321657 41.4181615, -73.4320314 41.4180883, -73.4319565 41.4180267, -73.4319081 41.4179733, -73.4318579 41.4178987)",Rockwell Road,,,,
83975932,83975930,0,660071461,secondary,,,FALSE,,FALSE,97.79483404,"LINESTRING (-73.4347066 41.418885, -73.4349051 41.4186838, -73.4351251 41.4184575, -73.4353651 41.4181583)",Stadley Rough Road,,,,
83975932,83975934,0,842111186,secondary,,,FALSE,,TRUE,179.912001,"LINESTRING (-73.4347066 41.418885, -73.4344947 41.4191112, -73.4343016 41.4193124, -73.4341353 41.4194843, -73.4338349 41.4197971, -73.4337397 41.4198886, -73.4336726 41.4199369, -73.4335855 41.4199902, -73.433332 41.4201119)",Stadley Rough Road,,,,
83975934,84060845,0,10185744,residential,,,FALSE,,FALSE,260.9271908,"LINESTRING (-73.433332 41.4201119, -73.4324955 41.4197453, -73.4316244 41.4193146, -73.4312082 41.4191283, -73.4305835 41.4190553)",Glen Road,,,,
83975934,83975932,0,842111186,secondary,,,FALSE,,FALSE,179.912001,"LINESTRING (-73.433332 41.4201119, -73.4335855 41.4199902, -73.4336726 41.4199369, -73.4337397 41.4198886, -73.4338349 41.4197971, -73.4341353 41.4194843, -73.4343016 41.4193124, -73.4344947 41.4191112, -73.4347066 41.418885)",Stadley Rough Road,,,,
83975934,83975936,0,842111186,secondary,,,FALSE,,TRUE,54.93733965,"LINESTRING (-73.433332 41.4201119, -73.4331134 41.4202145, -73.4330101 41.4202748, -73.4329538 41.4203291, -73.4328479 41.4204367)",Stadley Rough Road,,,,
83975936,83992223,0,"[842111188, 842111189, 10174815]",residential,,,FALSE,,FALSE,371.5928894,"LINESTRING (-73.4328479 41.4204367, -73.4326162 41.4203866, -73.4323478 41.420347, -73.4322329 41.420338, -73.4318332 41.4203068, -73.4308719 41.4203415, -73.4293269 41.4205522, -73.4290492 41.4206212, -73.4288034 41.4207579, -73.4287954 41.4209776)",Clear Brook Road,yes,,,
83975936,83975934,0,842111186,secondary,,,FALSE,,FALSE,54.93733965,"LINESTRING (-73.4328479 41.4204367, -73.4329538 41.4203291, -73.4330101 41.4202748, -73.4331134 41.4202145, -73.433332 41.4201119)",Stadley Rough Road,,,,
83975936,83975938,0,"[10172658, 842111186, 842111187]",secondary,,,FALSE,,TRUE,107.0538721,"LINESTRING (-73.4328479 41.4204367, -73.4327875 41.4205473, -73.4327721 41.4205896, -73.4327493 41.4206756, -73.4327439 41.4207545, -73.4327486 41.4208269, -73.4327593 41.4208918, -73.4328023 41.4210341, -73.4328834 41.4212156, -73.4329612 41.4213619)",Stadley Rough Road,yes,,,
83975938,83975936,0,"[842111186, 10172658, 842111187]",secondary,,,FALSE,,FALSE,107.0538721,"LINESTRING (-73.4329612 41.4213619, -73.4328834 41.4212156, -73.4328023 41.4210341, -73.4327593 41.4208918, -73.4327486 41.4208269, -73.4327439 41.4207545, -73.4327493 41.4206756, -73.4327721 41.4205896, -73.4327875 41.4205473, -73.4328479 41.4204367)",Stadley Rough Road,yes,,,
83975938,83975940,0,10172658,secondary,,,FALSE,,TRUE,179.7885531,"LINESTRING (-73.4329612 41.4213619, -73.4332676 41.4219462, -73.433336 41.4220815, -73.4333769 41.4222016, -73.4334259 41.4223781, -73.4334245 41.4225149, -73.4333716 41.4226084, -73.4331214 41.4228447)",Stadley Rough Road,,,,
83975938,84047533,0,10183712,residential,,,FALSE,,FALSE,483.7914436,"LINESTRING (-73.4329612 41.4213619, -73.4327109 41.4214619, -73.4325009 41.4215947, -73.4321479 41.4218876, -73.431813 41.4221676, -73.4317852 41.4221909, -73.4311832 41.4227131, -73.4309855 41.4228696, -73.4309242 41.4229181, -73.4307343 41.4229908, -73.4301174 41.4231862, -73.4281956 41.4235854)",Regen Road,,,,
83975940,83975938,0,10172658,secondary,,,FALSE,,FALSE,179.7885531,"LINESTRING (-73.4331214 41.4228447, -73.4333716 41.4226084, -73.4334245 41.4225149, -73.4334259 41.4223781, -73.4333769 41.4222016, -73.433336 41.4220815, -73.4332676 41.4219462, -73.4329612 41.4213619)",Stadley Rough Road,,,,
83975940,83970684,0,10172658,secondary,,,FALSE,,TRUE,190.2281671,"LINESTRING (-73.4331214 41.4228447, -73.4330276 41.4229287, -73.4327312 41.4232223, -73.4318843 41.4240288, -73.4317924 41.4241214, -73.4317394 41.4242033)",Stadley Rough Road,,,,
83975940,84002349,0,10177150,residential,,,FALSE,,TRUE,569.1624532,"LINESTRING (-73.4331214 41.4228447, -73.4333519 41.4230064, -73.4337276 41.4232321, -73.4339489 41.4233842, -73.4340817 41.4235217, -73.434374 41.4238699, -73.4345095 41.424064, -73.4346436 41.4242853, -73.4348233 41.424605, -73.4353101 41.4254447, -73.4354147 41.4256227, -73.4355743 41.4259183, -73.4359391 41.4266403, -73.4362087 41.4273151)",Woodbury Drive,,,,
83976399,1378905187,0,"[10172717, 10182375]",residential,,,FALSE,,FALSE,667.5003211,"LINESTRING (-73.4654668 41.421258, -73.4663538 41.422391, -73.4668975 41.4231118, -73.4669777 41.4232848, -73.467056 41.4237079, -73.4672821 41.4247807, -73.467417 41.4250434, -73.4675589 41.425263, -73.4677266 41.4252159, -73.4679615 41.4250472, -73.468259 41.4247121, -73.4684768 41.4244247, -73.4686045 41.4241769, -73.4686981 41.4239243)","['Tom Thumb Lane', 'Clayton Road']",,,,
83976399,83948396,0,10181471,residential,,,FALSE,,FALSE,128.3489101,"LINESTRING (-73.4654668 41.421258, -73.4652056 41.4213712, -73.4650857 41.4213867, -73.464675 41.4213463, -73.4643231 41.4213214, -73.4639795 41.421364)",Jeanette Road,,,,
83976399,84013758,0,10181471,residential,,,FALSE,,TRUE,231.5987026,"LINESTRING (-73.4654668 41.421258, -73.466793 41.4205747, -73.4668004 41.4205709, -73.4672947 41.4202708, -73.4673815 41.4202181, -73.4674938 41.4201504, -73.4677016 41.4200238)",Jeanette Road,,,,
83976482,84034067,0,1025377706,tertiary,,,FALSE,,FALSE,276.8142436,"LINESTRING (-73.4492513 41.3845686, -73.4506418 41.3868289)",Deer Hill Avenue,,,,
83976482,83931356,0,10172728,tertiary,,,FALSE,,TRUE,188.003094,"LINESTRING (-73.4492513 41.3845686, -73.4478186 41.3851268, -73.4477888 41.3851384, -73.4472514 41.3853478)",Wilson Street,,,,
83976482,83932854,0,10173418,residential,,,FALSE,,FALSE,666.0109716,"LINESTRING (-73.4492513 41.3845686, -73.4506074 41.3841694, -73.4514915 41.3855925, -73.4522468 41.3868096, -73.4528562 41.3877369, -73.4534533 41.3885747)",Garfield Avenue,,,,
83976482,84034751,0,10181984,residential,,,FALSE,,TRUE,131.6511952,"LINESTRING (-73.4492513 41.3845686, -73.4487841 41.38379, -73.4487774 41.3837767, -73.448695 41.3836115, -73.4486531 41.3835277, -73.4486297 41.3834809)",Deer Hill Avenue,,,,
83976785,83966171,0,10172769,residential,,,FALSE,,FALSE,265.862786,"LINESTRING (-73.5055413 41.4421126, -73.5062687 41.4415124, -73.5065425 41.4413173, -73.5067723 41.441178, -73.5071723 41.4410017, -73.5080626 41.4407122)",Kingswood Road,,,,
83976785,83904081,0,660071194,secondary,,,FALSE,CT 39,FALSE,673.6785686,"LINESTRING (-73.5055413 41.4421126, -73.505763 41.4421865, -73.5060497 41.4423091, -73.5063129 41.4424621, -73.5065301 41.442657, -73.5067709 41.4429284, -73.5070874 41.4433386, -73.507443 41.4438105, -73.507656 41.4441057, -73.5077858 41.4442483, -73.5078746 41.4443349, -73.5079506 41.4444009, -73.5080896 41.4444849, -73.5081178 41.444502, -73.508222 41.4445399, -73.5083494 41.4445631, -73.5084755 41.444566, -73.5085787 41.4445671, -73.5087181 41.444551, -73.5093458 41.4444625, -73.509427 41.4444547, -73.5094863 41.444449, -73.5096288 41.4444354, -73.5099882 41.4444103, -73.5101961 41.4444072, -73.5106266 41.4444133, -73.5107511 41.4444195, -73.5113471 41.444449, -73.5119744 41.4444927)",Ball Pond Road,,,,
83976785,83968374,0,660071194,secondary,,,FALSE,CT 39,TRUE,398.4362454,"LINESTRING (-73.5055413 41.4421126, -73.5052104 41.4420111, -73.5051331 41.4419874, -73.5044362 41.441781, -73.5043606 41.4417602, -73.5041098 41.4416838, -73.5038509 41.4416151, -73.5033724 41.4415322, -73.5022549 41.4414716, -73.5019554 41.4414423, -73.5017659 41.4414104, -73.5016018 41.4413693, -73.5014451 41.4413234, -73.5012897 41.4412674, -73.5009963 41.4411353)",Ball Pond Road,,,,
83976791,1338301833,0,10172769,residential,,,FALSE,,FALSE,220.6783488,"LINESTRING (-73.5083829 41.4371173, -73.5083039 41.4369973, -73.5080066 41.4366736, -73.5077908 41.436477, -73.5075731 41.4363495, -73.5066176 41.4358532, -73.5065064 41.4357606)",Kingswood Road,,,,
83976791,83966171,0,10172769,residential,,,FALSE,,TRUE,443.2684757,"LINESTRING (-73.5083829 41.4371173, -73.5084143 41.4372455, -73.5084531 41.4373752, -73.5089517 41.4387879, -73.5089984 41.4389203, -73.5090345 41.4390856, -73.5090765 41.4392783, -73.5090951 41.4395661, -73.5090876 41.4396149, -73.5090497 41.4398619, -73.508968 41.440096, -73.5087655 41.4403367, -73.5084857 41.4405218, -73.5080626 41.4407122)",Kingswood Road,,,,
83976791,84003351,0,10185767,residential,,,FALSE,,FALSE,316.8391857,"LINESTRING (-73.5083829 41.4371173, -73.5085336 41.4370263, -73.5088975 41.4369615, -73.5093341 41.4369184, -73.5096015 41.436919, -73.5098706 41.4369796, -73.5100639 41.43708, -73.5101366 41.4371559, -73.5102479 41.4372723, -73.510978 41.438418)",Belair Drive,,,,
83976869,83976870,0,10172778,residential,,,FALSE,,FALSE,103.3211757,"LINESTRING (-73.4433739 41.4422403, -73.444591 41.4420643)",Worden Avenue,,,,
83976869,83998215,0,10175803,residential,,,FALSE,,FALSE,439.7478809,"LINESTRING (-73.4433739 41.4422403, -73.443483 41.4429413, -73.4434893 41.4429685, -73.4435136 41.4430722, -73.4435528 41.4432402, -73.4436287 41.4438551, -73.4436012 41.4440582, -73.4435197 41.4442258, -73.4435092 41.4442477, -73.44331 41.4446622, -73.4432822 41.4448035, -73.4433077 41.4449777, -73.4433609 41.445094, -73.4436518 41.4454944, -73.443795 41.4456916, -73.443873 41.445865, -73.4439116 41.4460398)",Great Plain Road,,,,
83976869,83998209,0,10175803,residential,,,FALSE,,TRUE,72.03551844,"LINESTRING (-73.4433739 41.4422403, -73.4433683 41.4421523, -73.4433576 41.441986, -73.4434024 41.4415942)",Great Plain Road,,,,
83976870,83976871,0,10172778,residential,,,FALSE,,FALSE,89.44873318,"LINESTRING (-73.444591 41.4420643, -73.4456526 41.4419468)",Worden Avenue,,,,
83976870,83976869,0,10172778,residential,,,FALSE,,TRUE,103.3211757,"LINESTRING (-73.444591 41.4420643, -73.4433739 41.4422403)",Worden Avenue,,,,
83976870,83949274,0,10173960,residential,,,FALSE,,FALSE,164.7916786,"LINESTRING (-73.444591 41.4420643, -73.4447368 41.4425525, -73.4448141 41.4429135, -73.4448363 41.4431758, -73.4449143 41.4435242)",Eustis Avenue,,,,
83976871,83976870,0,10172778,residential,,,FALSE,,TRUE,89.44873318,"LINESTRING (-73.4456526 41.4419468, -73.444591 41.4420643)",Worden Avenue,,,,
83976871,84019412,0,"[10172778, 10179726]",residential,,,FALSE,,FALSE,131.9531316,"LINESTRING (-73.4456526 41.4419468, -73.4463097 41.4418596, -73.4464369 41.4418772, -73.4465013 41.4419402, -73.4467584 41.4424125)","['Crest Avenue', 'Worden Avenue']",,,,
83976871,84036065,0,10182146,residential,,,FALSE,,FALSE,82.9111113,"LINESTRING (-73.4456526 41.4419468, -73.4457493 41.4421232, -73.4457788 41.4422489, -73.4460016 41.4426422)",Thaddeus Avenue,,,,
83976928,83964725,0,"[10171309, 10172790]",residential,,,FALSE,,TRUE,101.4258393,"LINESTRING (-73.466987 41.4527056, -73.4667679 41.4524406, -73.4675221 41.4522383)","['Dogwood Trail', 'Locust Trail']",,,,
83977045,83973029,0,710460899,residential,,,FALSE,,TRUE,109.561079,"LINESTRING (-73.4268965 41.4541981, -73.4266881 41.4542353, -73.4264358 41.4542803, -73.4256176 41.4544263)",Jireh Lane,,,,
83977394,84003022,0,"[10172865, 10182873]",residential,,,FALSE,,"[False, True]",462.4587515,"LINESTRING (-73.5158431 41.4080586, -73.5157953 41.4080522, -73.5157522 41.4080505, -73.5157298 41.4080505, -73.5156998 41.4080539, -73.5156736 41.4080586, -73.5156428 41.4080655, -73.515461 41.4081002, -73.5153655 41.4081071, -73.5152746 41.4081106, -73.5152099 41.4081036, -73.5151437 41.4080898, -73.515082 41.4080713, -73.5150112 41.4080435, -73.5149572 41.4080147, -73.5148941 41.4079823, -73.514854 41.4079523, -73.5148124 41.4079118, -73.5145807 41.4075982, -73.514498 41.4074978, -73.5143195 41.407281, -73.5141593 41.4070949, -73.5141133 41.4070451, -73.5137485 41.4066501, -73.5137091 41.4066074, -73.5134175 41.4062873, -73.5133751 41.406244, -73.5133515 41.4062175, -73.513315 41.4061764, -73.513285 41.4061411, -73.5132619 41.4061024, -73.513248 41.4060712, -73.5132396 41.4060412, -73.5132419 41.4059955, -73.513248 41.4059632, -73.5132528 41.4059344, -73.513265 41.4058973, -73.5132812 41.4058546, -73.5132958 41.4058205, -73.5134385 41.4055189, -73.5136062 41.4051642, -73.5136725 41.4049955)","['Elm Crest Drive', 'Lake Crest Drive']",,,,
83977394,83977401,0,10172867,residential,,,FALSE,,TRUE,359.2564182,"LINESTRING (-73.5158431 41.4080586, -73.5158169 41.4080805, -73.5157938 41.4081071, -73.5157822 41.4081273, -73.5157753 41.4081579, -73.5157737 41.4081955, -73.5157776 41.4082267, -73.5158112 41.4083454, -73.5159695 41.4088666, -73.5161425 41.4094157, -73.5161672 41.4094776, -73.5161814 41.4095121, -73.5162008 41.4095459, -73.5162212 41.4095745, -73.5162513 41.4095977, -73.5162805 41.4096182, -73.5163123 41.4096328, -73.5163645 41.4096421, -73.5164043 41.4096421, -73.5164477 41.4096375, -73.5164981 41.4096222, -73.5165857 41.4095897, -73.5167928 41.4095008, -73.5168352 41.4094815, -73.5168706 41.4094689, -73.5169255 41.409461, -73.5169724 41.4094557, -73.5170016 41.4094557, -73.5170449 41.4094583, -73.5170839 41.4094676, -73.5171175 41.4094776, -73.5171546 41.4094948, -73.5172033 41.409524, -73.5172546 41.4095618, -73.5174325 41.4097125, -73.5175174 41.4097961, -73.5175829 41.4098711, -73.5176295 41.4099267, -73.517847 41.4102018)",Lake Crest Drive,,,,
83977394,83962108,0,10183821,residential,,,FALSE,,FALSE,889.3315442,"LINESTRING (-73.5158431 41.4080586, -73.5160128 41.407973, -73.5161062 41.407926, -73.5161469 41.4078962, -73.5161761 41.4078617, -73.5162008 41.4078265, -73.5162106 41.4077933, -73.516215 41.4077542, -73.5162123 41.407709, -73.5161999 41.4076394, -73.5161867 41.4075949, -73.5161693 41.4075459, -73.5161318 41.4074493, -73.5160942 41.4073497, -73.5160379 41.4071777, -73.5159234 41.4068661, -73.5158429 41.4066483, -73.5156683 41.4061757, -73.5155206 41.4057761, -73.5151649 41.4048194, -73.5148418 41.4038958, -73.5147082 41.4034777, -73.5146825 41.4034153, -73.514663 41.4033814, -73.5146383 41.4033483, -73.5145985 41.4033011, -73.514564 41.4032626, -73.5145171 41.4032129, -73.5144587 41.4031631, -73.5143967 41.4031067, -73.5138629 41.4026127, -73.513803 41.4025572, -73.5126528 41.4014544, -73.512391 41.4012222, -73.5123198 41.4011548, -73.5122918 41.401118, -73.5122579 41.401076, -73.5121973 41.4009796)",Lindencrest Drive,,,,
83977401,83977394,0,10172867,residential,,,FALSE,,FALSE,359.2564182,"LINESTRING (-73.517847 41.4102018, -73.5176295 41.4099267, -73.5175829 41.4098711, -73.5175174 41.4097961, -73.5174325 41.4097125, -73.5172546 41.4095618, -73.5172033 41.409524, -73.5171546 41.4094948, -73.5171175 41.4094776, -73.5170839 41.4094676, -73.5170449 41.4094583, -73.5170016 41.4094557, -73.5169724 41.4094557, -73.5169255 41.409461, -73.5168706 41.4094689, -73.5168352 41.4094815, -73.5167928 41.4095008, -73.5165857 41.4095897, -73.5164981 41.4096222, -73.5164477 41.4096375, -73.5164043 41.4096421, -73.5163645 41.4096421, -73.5163123 41.4096328, -73.5162805 41.4096182, -73.5162513 41.4095977, -73.5162212 41.4095745, -73.5162008 41.4095459, -73.5161814 41.4095121, -73.5161672 41.4094776, -73.5161425 41.4094157, -73.5159695 41.4088666, -73.5158112 41.4083454, -73.5157776 41.4082267, -73.5157737 41.4081955, -73.5157753 41.4081579, -73.5157822 41.4081273, -73.5157938 41.4081071, -73.5158169 41.4080805, -73.5158431 41.4080586)",Lake Crest Drive,,,,
83977401,83990971,0,10182300,secondary,,,FALSE,,FALSE,854.8625223,"LINESTRING (-73.517847 41.4102018, -73.5178417 41.4102777, -73.5178398 41.4103375, -73.5178602 41.4104441, -73.5178866 41.4105312, -73.5179262 41.4106293, -73.5179619 41.4106905, -73.5179993 41.4107505, -73.5180516 41.4108169, -73.518118 41.4108903, -73.5181924 41.4109592, -73.5184156 41.411174, -73.5185753 41.411366, -73.5187167 41.4115493, -73.518869 41.4117447, -73.5189474 41.4118473, -73.5190177 41.4119387, -73.5190916 41.4120273, -73.5191357 41.4120913, -73.5191855 41.4121943, -73.5192143 41.4122677, -73.5192289 41.412336, -73.5192948 41.412573, -73.5193538 41.4128146, -73.5194007 41.4130045, -73.5194487 41.4131896, -73.5195336 41.4135236, -73.5195553 41.4136322, -73.5196223 41.4139305, -73.519647 41.4140402, -73.5198069 41.414767, -73.5199323 41.4153536, -73.5199637 41.4154908, -73.5201737 41.4165909, -73.5202647 41.4169352, -73.5203916 41.4173586, -73.5204039 41.4174141, -73.5204123 41.4174553, -73.5204113 41.4174855, -73.5204052 41.4175122, -73.5203981 41.4175298)",Aunt Hack Road,,,,
83977401,84037122,0,156527549,secondary,,,FALSE,,TRUE,204.616113,"LINESTRING (-73.517847 41.4102018, -73.5178605 41.4101777, -73.5178886 41.410146, -73.5179721 41.4100574, -73.5181323 41.4099026, -73.5182062 41.409839, -73.5182657 41.4097728, -73.5183033 41.4097304, -73.518331 41.4096819, -73.5183556 41.4096276, -73.518368 41.4095687, -73.5183741 41.4095121, -73.518368 41.4094196, -73.5183556 41.4093596, -73.5183329 41.4092909, -73.5182355 41.4090008, -73.5181542 41.4087609, -73.5180764 41.4085085)",Aunt Hack Road,,,,
83977715,334336275,0,10172926,residential,,,FALSE,,FALSE,77.60169077,"LINESTRING (-73.4471419 41.4027419, -73.4463351 41.4030895)",Young Place,,,,
83977715,84025864,0,10170213,tertiary,,,FALSE,,FALSE,77.15107361,"LINESTRING (-73.4471419 41.4027419, -73.4471133 41.4026999, -73.4469298 41.4024301, -73.4467214 41.4021239)",Hospital Avenue,,,,
83977715,84046083,0,10170213,tertiary,,,FALSE,,TRUE,75.4925892,"LINESTRING (-73.4471419 41.4027419, -73.4472327 41.4028769, -73.4473139 41.4029977, -73.4474698 41.4032296, -73.4475385 41.4033519)",Hospital Avenue,,,,
83977765,83977767,0,10172938,residential,,,FALSE,,FALSE,256.4253044,"LINESTRING (-73.508577 41.4148794, -73.5075514 41.4154221, -73.5061238 41.4162685)",Heritage Drive,,,,
83977765,83977767,1,"[10179438, 10183191]",residential,,,FALSE,,"[False, True]",987.8138167,"LINESTRING (-73.508577 41.4148794, -73.5083793 41.4146073, -73.508242 41.4144573, -73.5081086 41.4143837, -73.5075907 41.4142189, -73.5073273 41.4141566, -73.5069875 41.4140763, -73.5066479 41.4140035, -73.5066099 41.4139953, -73.5063163 41.4138984, -73.5062698 41.4138763, -73.506035 41.4137647, -73.5058627 41.4136507, -73.5058125 41.4136175, -73.5054899 41.4134042, -73.5051581 41.413177, -73.5047667 41.412913, -73.5045972 41.4128301, -73.5044481 41.412786, -73.5043107 41.4127543, -73.5041067 41.4127566, -73.5039718 41.4127726, -73.5037732 41.4128449, -73.5036163 41.4129449, -73.5033495 41.4131715, -73.5031926 41.413348, -73.5031141 41.4134834, -73.5030866 41.4136511, -73.5030788 41.4137776, -73.5031416 41.4138894, -73.503254 41.4140104, -73.5036241 41.414269, -73.503938 41.4144955, -73.5046105 41.4149687, -73.5047619 41.4150752, -73.5051101 41.4153334, -73.5051347 41.4153517, -73.5053166 41.4154914, -73.5054603 41.4156018, -73.5058448 41.4159755, -73.5061238 41.4162685)","['Jarrod Drive', 'Centennial Drive']",,,,
83977765,83973891,0,10172938,residential,,,FALSE,,TRUE,275.367138,"LINESTRING (-73.508577 41.4148794, -73.5095797 41.4145739, -73.5096881 41.4145219, -73.5099453 41.4143985, -73.510235 41.414141, -73.5104549 41.4138152, -73.5105407 41.4135054, -73.5105763 41.4131857)",Heritage Drive,,,,
83977767,83949891,0,10172938,residential,,,FALSE,,FALSE,185.2160567,"LINESTRING (-73.5061238 41.4162685, -73.5059945 41.4163884, -73.5059232 41.4164793, -73.5058768 41.4166024, -73.5058304 41.4168003, -73.505772 41.4171012, -73.5057573 41.417177, -73.5056913 41.4175787, -73.5056342 41.4178673)",Heritage Drive,,,,
83977767,83977765,0,10172938,residential,,,FALSE,,TRUE,256.4253044,"LINESTRING (-73.5061238 41.4162685, -73.5075514 41.4154221, -73.508577 41.4148794)",Heritage Drive,,,,
