osmid,y,x,street_count,highway,ref,geometry
83973891,41.4131857,-73.5105763,3,,,POINT (-73.5105763 41.4131857)
83973897,41.4144003,-73.5132226,3,,,POINT (-73.5132226 41.4144003)
83973899,41.4165707,-73.5152474,3,,,POINT (-73.5152474 41.4165707)
83973900,41.4184759,-73.5167424,3,,,POINT (-73.5167424 41.4184759)
83973903,41.4255911,-73.5219175,3,,,POINT (-73.5219175 41.4255911)
83973907,41.4265699,-73.5215384,3,,,POINT (-73.5215384 41.4265699)
83973909,41.432581,-73.5234274,3,,,POINT (-73.5234274 41.432581)
83973910,41.4357377,-73.5252148,3,,,POINT (-73.5252148 41.4357377)
83973928,41.3994989,-73.4356165,3,traffic_signals,,POINT (-73.4356165 41.3994989)
83973933,41.4066613,-73.4296367,3,,,POINT (-73.4296367 41.4066613)
83973938,41.4130302,-73.4251674,3,,,POINT (-73.4251674 41.4130302)
83973946,41.4205611,-73.4197725,3,traffic_signals,,POINT (-73.4197725 41.4205611)
83973951,41.4225711,-73.4198649,3,traffic_signals,,POINT (-73.4198649 41.4225711)
83973952,41.4236266,-73.4199123,3,traffic_signals,,POINT (-73.4199123 41.4236266)
83974010,41.3976942,-73.5144762,3,,,POINT (-73.5144762 41.3976942)
83974057,41.3801734,-73.500826,3,,,POINT (-73.500826 41.3801734)
83974725,41.4204582,-73.4973474,3,,,POINT (-73.4973474 41.4204582)
83974727,41.4215042,-73.4971828,3,,,POINT (-73.4971828 41.4215042)
83974729,41.4240624,-73.498464,1,turning_circle,,POINT (-73.498464 41.4240624)
83974920,41.4398241,-73.4276662,3,,,POINT (-73.4276662 41.4398241)
83974921,41.440371,-73.4258423,1,,,POINT (-73.4258423 41.440371)
83975259,41.3976207,-73.4253165,3,,,POINT (-73.4253165 41.3976207)
83975265,41.3970962,-73.4239508,3,,,POINT (-73.4239508 41.3970962)
83975269,41.3943492,-73.4196428,3,,,POINT (-73.4196428 41.3943492)
83975288,41.3991827,-73.4258927,3,,,POINT (-73.4258927 41.3991827)
83975331,41.4340104,-73.5087078,3,,,POINT (-73.5087078 41.4340104)
83975337,41.4319588,-73.5108374,3,,,POINT (-73.5108374 41.4319588)
83975380,41.3983298,-73.503478,3,,,POINT (-73.503478 41.3983298)
83975885,41.4300414,-73.4312805,3,,,POINT (-73.4312805 41.4300414)
83975891,41.4346704,-73.430955,3,,,POINT (-73.430955 41.4346704)
83975893,41.436529,-73.4318715,3,,,POINT (-73.4318715 41.436529)
83975897,41.4410202,-73.4322574,3,,,POINT (-73.4322574 41.4410202)
83975899,41.4418157,-73.4318268,3,,,POINT (-73.4318268 41.4418157)
83975903,41.4451128,-73.4337611,3,,,POINT (-73.4337611 41.4451128)
83975905,41.4459219,-73.4343817,3,,,POINT (-73.4343817 41.4459219)
83975911,41.4485578,-73.4359789,3,,,POINT (-73.4359789 41.4485578)
83975915,41.4511125,-73.4375516,3,,,POINT (-73.4375516 41.4511125)
83975919,41.4536945,-73.4418172,3,,,POINT (-73.4418172 41.4536945)
83975930,41.4181583,-73.4353651,3,,,POINT (-73.4353651 41.4181583)
83975932,41.418885,-73.4347066,3,,,POINT (-73.4347066 41.418885)
83975934,41.4201119,-73.433332,3,,,POINT (-73.433332 41.4201119)
83975936,41.4204367,-73.4328479,3,,,POINT (-73.4328479 41.4204367)
83975938,41.4213619,-73.4329612,3,,,POINT (-73.4329612 41.4213619)
83975940,41.4228447,-73.4331214,3,,,POINT (-73.4331214 41.4228447)
83976399,41.421258,-73.4654668,3,,,POINT (-73.4654668 41.421258)
83976482,41.3845686,-73.4492513,4,,,POINT (-73.4492513 41.3845686)
83976785,41.4421126,-73.5055413,3,,,POINT (-73.5055413 41.4421126)
83976791,41.4371173,-73.5083829,3,,,POINT (-73.5083829 41.4371173)
83976869,41.4422403,-73.4433739,3,,,POINT (-73.4433739 41.4422403)
83976870,41.4420643,-73.444591,3,,,POINT (-73.444591 41.4420643)
83976871,41.4419468,-73.4456526,3,,,POINT (-73.4456526 41.4419468)
83976928,41.4527056,-73.466987,1,,,POINT (-73.466987 41.4527056)
83977045,41.4541981,-73.4268965,1,turning_circle,,POINT (-73.4268965 41.4541981)
83977394,41.4080586,-73.5158431,3,,,POINT (-73.5158431 41.4080586)
83977401,41.4102018,-73.517847,3,,,POINT (-73.517847 41.4102018)
83977715,41.4027419,-73.4471419,3,,,POINT (-73.4471419 41.4027419)
83977765,41.4148794,-73.508577,3,,,POINT (-73.508577 41.4148794)
83977767,41.4162685,-73.5061238,3,,,POINT (-73.5061238 41.4162685)
83977803,41.3810981,-73.4460805,3,,,POINT (-73.4460805 41.3810981)
83977804,41.3839446,-73.4473679,3,,,POINT (-73.4473679 41.3839446)
83978022,41.4029576,-73.4507256,3,,,POINT (-73.4507256 41.4029576)
83978025,41.4036223,-73.4516154,3,,,POINT (-73.4516154 41.4036223)
83978600,41.377902,-73.4406437,1,,,POINT (-73.4406437 41.377902)
83978603,41.4091971,-73.4467566,3,,,POINT (-73.4467566 41.4091971)
83978605,41.4110311,-73.4433715,3,,,POINT (-73.4433715 41.4110311)
83978695,41.4075235,-73.4597475,3,,,POINT (-73.4597475 41.4075235)
83978697,41.4095944,-73.4586591,3,,,POINT (-73.4586591 41.4095944)
83978703,41.413277,-73.4608297,3,,,POINT (-73.4608297 41.413277)
83978741,41.4196276,-73.493479,3,,,POINT (-73.493479 41.4196276)
83978743,41.4195909,-73.496348,3,,,POINT (-73.496348 41.4195909)
83978744,41.4230298,-73.5017786,3,,,POINT (-73.5017786 41.4230298)
83978746,41.4252209,-73.5027022,3,,,POINT (-73.5027022 41.4252209)
83978747,41.426749,-73.5040998,4,,,POINT (-73.5040998 41.426749)
83978749,41.4281841,-73.5055106,3,,,POINT (-73.5055106 41.4281841)
83978755,41.4319242,-73.5080182,3,,,POINT (-73.5080182 41.4319242)
83978763,41.4322709,-73.4426706,3,,,POINT (-73.4426706 41.4322709)
83978768,41.4355074,-73.4500871,3,,,POINT (-73.4500871 41.4355074)
83978776,41.4371181,-73.451936,3,,,POINT (-73.451936 41.4371181)
83978784,41.4371479,-73.4535729,1,,,POINT (-73.4535729 41.4371479)
83979035,41.4488673,-73.4352842,3,,,POINT (-73.4352842 41.4488673)
83979038,41.4492129,-73.4344243,3,,,POINT (-73.4344243 41.4492129)
83979045,41.4501506,-73.4358947,1,,,POINT (-73.4358947 41.4501506)
83979270,41.3329613,-73.4656699,3,,,POINT (-73.4656699 41.3329613)
83979291,41.3352558,-73.4533083,3,,,POINT (-73.4533083 41.3352558)
83979540,41.3968238,-73.4549691,4,,,POINT (-73.4549691 41.3968238)
83979670,41.4196673,-73.4737885,3,,,POINT (-73.4737885 41.4196673)
83979709,41.3951794,-73.4476952,3,,,POINT (-73.4476952 41.3951794)
83979896,41.3465236,-73.4626626,3,,,POINT (-73.4626626 41.3465236)
83979901,41.348669,-73.4614374,3,,,POINT (-73.4614374 41.348669)
83979980,41.4299787,-73.447597,3,,,POINT (-73.447597 41.4299787)
83980037,41.4452865,-73.4724,3,,,POINT (-73.4724 41.4452865)
83980040,41.4458081,-73.469793,3,,,POINT (-73.469793 41.4458081)
83980056,41.4498608,-73.463501,3,,,POINT (-73.463501 41.4498608)
83980059,41.4504601,-73.462364,3,,,POINT (-73.462364 41.4504601)
83980061,41.4529641,-73.4601832,3,,,POINT (-73.4601832 41.4529641)
83980239,41.4468006,-73.4329486,3,,,POINT (-73.4329486 41.4468006)
83980317,41.396813,-73.5094445,3,,,POINT (-73.5094445 41.396813)
83980324,41.4283098,-73.5165997,1,turning_circle,,POINT (-73.5165997 41.4283098)
83980329,41.4268019,-73.4384335,3,,,POINT (-73.4384335 41.4268019)
83980333,41.4264082,-73.437124,1,,,POINT (-73.437124 41.4264082)
83980578,41.4274565,-73.4439522,3,,,POINT (-73.4439522 41.4274565)
83980580,41.4277934,-73.4430832,1,turning_circle,,POINT (-73.4430832 41.4277934)
83980740,41.4055029,-73.4925498,3,,,POINT (-73.4925498 41.4055029)
83980742,41.4084864,-73.4951609,1,,,POINT (-73.4951609 41.4084864)
83981114,41.4003858,-73.5076989,3,,,POINT (-73.5076989 41.4003858)
83981479,41.4087774,-73.4372436,3,,,POINT (-73.4372436 41.4087774)
83981483,41.4128124,-73.4363079,3,,,POINT (-73.4363079 41.4128124)
83981496,41.4113908,-73.4385205,3,,,POINT (-73.4385205 41.4113908)
83981641,41.4525052,-73.4695381,3,,,POINT (-73.4695381 41.4525052)
83981643,41.4527466,-73.4687419,1,,,POINT (-73.4687419 41.4527466)
83981805,41.4365404,-73.5214104,3,,,POINT (-73.5214104 41.4365404)
83981996,41.4428913,-73.4835416,3,,,POINT (-73.4835416 41.4428913)
83981999,41.4433095,-73.4829488,3,,,POINT (-73.4829488 41.4433095)
83982006,41.4449461,-73.4831942,1,turning_circle,,POINT (-73.4831942 41.4449461)
83982145,41.3933057,-73.4411587,3,,,POINT (-73.4411587 41.3933057)
83983166,41.4136571,-73.4763205,3,,,POINT (-73.4763205 41.4136571)
83983732,41.3966907,-73.5028325,3,,,POINT (-73.5028325 41.3966907)
83983735,41.425794,-73.457566,1,,,POINT (-73.457566 41.425794)
83984042,41.3420863,-73.4640424,3,,,POINT (-73.4640424 41.3420863)
83984145,41.426188,-73.4807305,3,,,POINT (-73.4807305 41.426188)
83984198,41.4459672,-73.4446945,3,,,POINT (-73.4446945 41.4459672)
83984201,41.4468427,-73.4447738,1,,,POINT (-73.4447738 41.4468427)
83984254,41.3801217,-73.4754947,3,,,POINT (-73.4754947 41.3801217)
83984545,41.4507657,-73.4339379,3,,,POINT (-73.4339379 41.4507657)
83984749,41.4297419,-73.5026877,1,turning_circle,,POINT (-73.5026877 41.4297419)
83984805,41.4126836,-73.4667182,3,,,POINT (-73.4667182 41.4126836)
83984807,41.4121686,-73.4666538,1,,,POINT (-73.4666538 41.4121686)
83985106,41.3659392,-73.4932342,1,turning_circle,,POINT (-73.4932342 41.3659392)
83985121,41.3659392,-73.4910026,3,,,POINT (-73.4910026 41.3659392)
83985391,41.3992316,-73.426317,3,,,POINT (-73.426317 41.3992316)
83985392,41.3965457,-73.4272472,3,,,POINT (-73.4272472 41.3965457)
83985394,41.3961896,-73.4275342,3,,,POINT (-73.4275342 41.3961896)
83986726,41.379104,-73.5198198,3,,,POINT (-73.5198198 41.379104)
83986728,41.3792418,-73.5191748,3,,,POINT (-73.5191748 41.3792418)
83987399,41.4596235,-73.4344582,3,,,POINT (-73.4344582 41.4596235)
83988019,41.3881829,-73.4897508,3,,,POINT (-73.4897508 41.3881829)
83988021,41.3880799,-73.4905748,3,,,POINT (-73.4905748 41.3880799)
83988023,41.3877579,-73.4912872,1,,,POINT (-73.4912872 41.3877579)
83988030,41.3898829,-73.4904803,3,,,POINT (-73.4904803 41.3898829)
83989024,41.4054312,-73.4592411,3,,,POINT (-73.4592411 41.4054312)
83989029,41.4074977,-73.4581156,3,,,POINT (-73.4581156 41.4074977)
83989130,41.396802,-73.4743923,3,,,POINT (-73.4743923 41.396802)
83989201,41.3887404,-73.4684614,3,traffic_signals,,POINT (-73.4684614 41.3887404)
83989202,41.3923406,-73.4712134,4,,,POINT (-73.4712134 41.3923406)
83989265,41.3994439,-73.457842,4,traffic_signals,,POINT (-73.457842 41.3994439)
83989269,41.3992636,-73.4615843,3,,,POINT (-73.4615843 41.3992636)
83989271,41.3999768,-73.4643813,4,stop,,POINT (-73.4643813 41.3999768)
83989273,41.4002601,-73.4655057,3,,,POINT (-73.4655057 41.4002601)
83989275,41.4006966,-73.4672365,3,,,POINT (-73.4672365 41.4006966)
83989285,41.407559,-73.4793781,3,,,POINT (-73.4793781 41.407559)
83989382,41.4406551,-73.4309703,3,,,POINT (-73.4309703 41.4406551)
83989547,41.3937125,-73.4514829,4,traffic_signals,,POINT (-73.4514829 41.3937125)
83989550,41.3923964,-73.4546342,4,traffic_signals,,POINT (-73.4546342 41.3923964)
83989552,41.3921993,-73.4559375,3,,,POINT (-73.4559375 41.3921993)
83989554,41.3921324,-73.4578786,3,,,POINT (-73.4578786 41.3921324)
83989561,41.3930994,-73.4636389,3,,,POINT (-73.4636389 41.3930994)
83989564,41.3925652,-73.4643416,3,,,POINT (-73.4643416 41.3925652)
83989800,41.386491,-73.4620733,1,,,POINT (-73.4620733 41.386491)
83989802,41.3868007,-73.4623503,3,,,POINT (-73.4623503 41.3868007)
83989805,41.3868909,-73.4629082,3,,,POINT (-73.4629082 41.3868909)
83989809,41.3881723,-73.462419,3,,,POINT (-73.462419 41.3881723)
83989935,41.4252717,-73.504661,1,,,POINT (-73.504661 41.4252717)
83990146,41.3897406,-73.4622194,3,,,POINT (-73.4622194 41.3897406)
83990639,41.4277213,-73.5020401,3,,,POINT (-73.5020401 41.4277213)
83990643,41.4285524,-73.5006145,1,turning_circle,,POINT (-73.5006145 41.4285524)
83990963,41.4512635,-73.4692236,3,,,POINT (-73.4692236 41.4512635)
83990971,41.4175298,-73.5203981,3,,,POINT (-73.5203981 41.4175298)
83990973,41.4179909,-73.521397,3,,,POINT (-73.521397 41.4179909)
83990977,41.4198855,-73.5234194,3,,,POINT (-73.5234194 41.4198855)
83990979,41.4203499,-73.5242343,1,turning_circle,,POINT (-73.5242343 41.4203499)
83991068,41.3876492,-73.5067843,3,,,POINT (-73.5067843 41.3876492)
83991115,41.4113444,-73.4745681,3,,,POINT (-73.4745681 41.4113444)
83991721,41.4446877,-73.4361934,3,,,POINT (-73.4361934 41.4446877)
83991865,41.4366955,-73.4468244,3,,,POINT (-73.4468244 41.4366955)
83991870,41.4361972,-73.4483796,3,,,POINT (-73.4483796 41.4361972)
83992049,41.4013159,-73.4629908,1,,,POINT (-73.4629908 41.4013159)
83992223,41.4209776,-73.4287954,1,turning_circle,,POINT (-73.4287954 41.4209776)
83992334,41.3814822,-73.4543294,3,,,POINT (-73.4543294 41.3814822)
83992602,41.4131341,-73.4659457,3,,,POINT (-73.4659457 41.4131341)
83992603,41.4123698,-73.4657097,1,,,POINT (-73.4657097 41.4123698)
83992674,41.4168683,-73.5145821,3,,,POINT (-73.5145821 41.4168683)
83992680,41.4176844,-73.5112684,1,turning_circle,,POINT (-73.5112684 41.4176844)
83992735,41.4114957,-73.4270962,3,,,POINT (-73.4270962 41.4114957)
83992783,41.4425239,-73.4493695,1,,,POINT (-73.4493695 41.4425239)
83992940,41.3340352,-73.442592,3,,,POINT (-73.442592 41.3340352)
83992965,41.350167,-73.4425848,3,,,POINT (-73.4425848 41.350167)
83992976,41.3326398,-73.441974,3,,,POINT (-73.441974 41.3326398)
83993023,41.4284055,-73.4411089,3,,,POINT (-73.4411089 41.4284055)
83993032,41.4345786,-73.4392661,1,turning_circle,,POINT (-73.4392661 41.4345786)
83993328,41.3886535,-73.4693343,3,,,POINT (-73.4693343 41.3886535)
83993329,41.3882961,-73.4691223,3,,,POINT (-73.4691223 41.3882961)
83993330,41.3877165,-73.4687275,4,,,POINT (-73.4687275 41.3877165)
83993331,41.3870952,-73.46827,4,,,POINT (-73.46827 41.3870952)
83993333,41.3864157,-73.4678263,3,,,POINT (-73.4678263 41.3864157)
83993335,41.3849539,-73.4679035,3,,,POINT (-73.4679035 41.3849539)
83993337,41.3836338,-73.4690022,4,,,POINT (-73.4690022 41.3836338)
83993339,41.3829962,-73.4703841,3,,,POINT (-73.4703841 41.3829962)
83993395,41.4307821,-73.4478144,3,,,POINT (-73.4478144 41.4307821)
83993397,41.4292644,-73.4473665,1,,,POINT (-73.4473665 41.4292644)
83994308,41.4161907,-73.4522429,3,,,POINT (-73.4522429 41.4161907)
83994347,41.4477873,-73.4622065,1,turning_circle,,POINT (-73.4622065 41.4477873)
83994457,41.3882106,-73.4758402,3,,,POINT (-73.4758402 41.3882106)
83994485,41.4175783,-73.4281718,3,,,POINT (-73.4281718 41.4175783)
83994827,41.4283117,-73.4498464,1,,,POINT (-73.4498464 41.4283117)
83994953,41.4266143,-73.5084779,1,turning_circle,,POINT (-73.5084779 41.4266143)
83994955,41.4249447,-73.5068329,3,,,POINT (-73.5068329 41.4249447)
83995970,41.3651934,-73.4461865,3,,,POINT (-73.4461865 41.3651934)
83995997,41.3996177,-73.4580309,3,,,POINT (-73.4580309 41.3996177)
83996002,41.4009118,-73.4549925,3,,,POINT (-73.4549925 41.4009118)
83996580,41.4293116,-73.4508594,3,,,POINT (-73.4508594 41.4293116)
83996586,41.4311308,-73.4528935,1,,,POINT (-73.4528935 41.4311308)
83997294,41.4181567,-73.4407132,1,,,POINT (-73.4407132 41.4181567)
83997387,41.3824381,-73.4636614,3,,,POINT (-73.4636614 41.3824381)
83997388,41.3834556,-73.4620735,3,,,POINT (-73.4620735 41.3834556)
83997486,41.4186743,-73.4966496,3,,,POINT (-73.4966496 41.4186743)
83997490,41.4175402,-73.4972276,1,turning_circle,,POINT (-73.4972276 41.4175402)
83997531,41.4308606,-73.4927537,3,,,POINT (-73.4927537 41.4308606)
83997533,41.4274467,-73.4910366,1,turning_circle,,POINT (-73.4910366 41.4274467)
83997587,41.3823393,-73.4699034,3,,,POINT (-73.4699034 41.3823393)
83997591,41.3818885,-73.4695601,1,,,POINT (-73.4695601 41.3818885)
83997606,41.3967678,-73.4745381,3,,,POINT (-73.4745381 41.3967678)
83997748,41.391741,-73.444858,3,,,POINT (-73.444858 41.391741)
83997750,41.3928099,-73.4423518,3,,,POINT (-73.4423518 41.3928099)
83997796,41.3467879,-73.4573304,3,,,POINT (-73.4573304 41.3467879)
83997800,41.347775,-73.4583006,3,,,POINT (-73.4583006 41.347775)
83997806,41.4006045,-73.4368251,3,,,POINT (-73.4368251 41.4006045)
83997809,41.4008813,-73.4356664,3,,,POINT (-73.4356664 41.4008813)
83997813,41.4035011,-73.4335912,3,,,POINT (-73.4335912 41.4035011)
83997818,41.4064629,-73.4350055,3,,,POINT (-73.4350055 41.4064629)
83997913,41.3887211,-73.4429611,3,,,POINT (-73.4429611 41.3887211)
83997915,41.3906786,-73.4442572,3,,,POINT (-73.4442572 41.3906786)
83997919,41.3925406,-73.4452859,3,,,POINT (-73.4452859 41.3925406)
83997922,41.3929935,-73.4455163,3,,,POINT (-73.4455163 41.3929935)
83997927,41.3934292,-73.4457322,3,,,POINT (-73.4457322 41.3934292)
83998205,41.4390039,-73.4448157,3,,,POINT (-73.4448157 41.4390039)
83998209,41.4415942,-73.4434024,4,,,POINT (-73.4434024 41.4415942)
83998215,41.4460398,-73.4439116,3,,,POINT (-73.4439116 41.4460398)
83998216,41.4479181,-73.4442573,3,,,POINT (-73.4442573 41.4479181)
83998217,41.4495692,-73.4435515,3,,,POINT (-73.4435515 41.4495692)
83998222,41.4141721,-73.4373647,3,,,POINT (-73.4373647 41.4141721)
83998225,41.4153941,-73.4373426,3,,,POINT (-73.4373426 41.4153941)
83998227,41.4201126,-73.4395916,3,,,POINT (-73.4395916 41.4201126)
83998229,41.4235874,-73.4405284,3,,,POINT (-73.4405284 41.4235874)
83998231,41.4253391,-73.4395568,3,,,POINT (-73.4395568 41.4253391)
83998234,41.4264815,-73.4396606,3,,,POINT (-73.4396606 41.4264815)
83998238,41.4278841,-73.4406432,3,stop,,POINT (-73.4406432 41.4278841)
83998240,41.4304223,-73.4426286,3,,,POINT (-73.4426286 41.4304223)
83998244,41.4375756,-73.4450514,3,,,POINT (-73.4450514 41.4375756)
83998352,41.4330005,-73.5217895,1,turning_circle,,POINT (-73.5217895 41.4330005)
83998419,41.3980266,-73.421661,3,,,POINT (-73.421661 41.3980266)
83998685,41.4071618,-73.4266418,3,,,POINT (-73.4266418 41.4071618)
83998691,41.4127086,-73.4269274,3,,,POINT (-73.4269274 41.4127086)
83998693,41.4154385,-73.4273616,3,,,POINT (-73.4273616 41.4154385)
83999060,41.4225217,-73.5031053,3,,,POINT (-73.5031053 41.4225217)
83999097,41.3875056,-73.4740608,3,,,POINT (-73.4740608 41.3875056)
83999100,41.3856316,-73.473666,3,,,POINT (-73.473666 41.3856316)
83999103,41.3840732,-73.4735287,1,,,POINT (-73.4735287 41.3840732)
83999135,41.4404279,-73.4489171,3,,,POINT (-73.4489171 41.4404279)
83999370,41.4412768,-73.428519,3,,,POINT (-73.428519 41.4412768)
83999372,41.4418428,-73.4268079,1,,,POINT (-73.4268079 41.4418428)
83999441,41.3883892,-73.5056791,3,,,POINT (-73.5056791 41.3883892)
83999454,41.3731173,-73.4379151,3,,,POINT (-73.4379151 41.3731173)
83999456,41.3737264,-73.4372197,1,,,POINT (-73.4372197 41.3737264)
83999555,41.3957709,-73.4273666,3,,,POINT (-73.4273666 41.3957709)
83999573,41.3822187,-73.4452479,3,,,POINT (-73.4452479 41.3822187)
83999574,41.384595,-73.4456084,3,,,POINT (-73.4456084 41.384595)
83999780,41.4166359,-73.420689,3,traffic_signals,,POINT (-73.420689 41.4166359)
84000191,41.3998043,-73.4869842,3,,,POINT (-73.4869842 41.3998043)
84000220,41.4372964,-73.5209628,3,,,POINT (-73.5209628 41.4372964)
84000222,41.4396864,-73.5206566,3,,,POINT (-73.5206566 41.4396864)
84000453,41.3569885,-73.4607562,3,,,POINT (-73.4607562 41.3569885)
84000457,41.3531491,-73.4593319,3,,,POINT (-73.4593319 41.3531491)
84000459,41.3527484,-73.4591952,3,,,POINT (-73.4591952 41.3527484)
84000461,41.3519964,-73.4590583,3,,,POINT (-73.4590583 41.3519964)
84001952,41.3649856,-73.4813575,3,,,POINT (-73.4813575 41.3649856)
84002349,41.4273151,-73.4362087,3,,,POINT (-73.4362087 41.4273151)
84002351,41.4279877,-73.4351085,3,,,POINT (-73.4351085 41.4279877)
84002359,41.4258788,-73.4414524,1,,,POINT (-73.4414524 41.4258788)
84002361,41.4257393,-73.4418212,4,,,POINT (-73.4418212 41.4257393)
84002364,41.4251702,-73.4432146,3,,,POINT (-73.4432146 41.4251702)
84002368,41.4253881,-73.4477502,1,turning_circle,,POINT (-73.4477502 41.4253881)
84002426,41.4389393,-73.4273229,1,,,POINT (-73.4273229 41.4389393)
84002560,41.3770325,-73.4408755,3,,,POINT (-73.4408755 41.3770325)
84002562,41.3740605,-73.4391124,3,,,POINT (-73.4391124 41.3740605)
84002942,41.3450763,-73.4647978,3,,,POINT (-73.4647978 41.3450763)
84002945,41.3481415,-73.4617212,3,,,POINT (-73.4617212 41.3481415)
84002949,41.3536635,-73.461864,3,,,POINT (-73.461864 41.3536635)
84002951,41.3564017,-73.4626471,3,,,POINT (-73.4626471 41.3564017)
84003022,41.4049955,-73.5136725,3,,,POINT (-73.5136725 41.4049955)
84003104,41.4168858,-73.4996296,3,,,POINT (-73.4996296 41.4168858)
84003351,41.438418,-73.510978,3,,,POINT (-73.510978 41.438418)
84003357,41.4396759,-73.5122816,3,,,POINT (-73.5122816 41.4396759)
84003752,41.4183307,-73.409682,3,,,POINT (-73.409682 41.4183307)
84003753,41.4185604,-73.4081291,3,,,POINT (-73.4081291 41.4185604)
84003893,41.4287355,-73.4441533,3,,,POINT (-73.4441533 41.4287355)
84004649,41.3874525,-73.4714398,1,,,POINT (-73.4714398 41.3874525)
84004883,41.4443192,-73.4670417,3,,,POINT (-73.4670417 41.4443192)
84004890,41.4444917,-73.4650734,3,,,POINT (-73.4650734 41.4444917)
84005174,41.4231168,-73.506908,3,,,POINT (-73.506908 41.4231168)
84005176,41.4220503,-73.5106387,3,,,POINT (-73.5106387 41.4220503)
84005177,41.4219638,-73.513286,3,,,POINT (-73.513286 41.4219638)
84007147,41.3369765,-73.4655938,3,,,POINT (-73.4655938 41.3369765)
84007493,41.3847282,-73.5153373,4,,,POINT (-73.5153373 41.3847282)
84007503,41.3864282,-73.5129539,3,turning_circle,,POINT (-73.5129539 41.3864282)
84007641,41.4119579,-73.4186239,3,,,POINT (-73.4186239 41.4119579)
84007643,41.4125033,-73.4202784,3,traffic_signals,,POINT (-73.4202784 41.4125033)
84007645,41.4126085,-73.420596,3,,,POINT (-73.420596 41.4126085)
84008067,41.4127379,-73.4540159,3,,,POINT (-73.4540159 41.4127379)
84008072,41.4016119,-73.4590482,1,,,POINT (-73.4590482 41.4016119)
84008096,41.4603069,-73.4324649,3,,,POINT (-73.4324649 41.4603069)
84008127,41.3646982,-73.4908656,3,,,POINT (-73.4908656 41.3646982)
84008128,41.3646141,-73.4926582,1,turning_circle,,POINT (-73.4926582 41.3646141)
84008433,41.3871962,-73.4781029,3,traffic_signals,,POINT (-73.4781029 41.3871962)
84008446,41.4134701,-73.439367,3,,,POINT (-73.439367 41.4134701)
84008471,41.3966276,-73.5090578,3,,,POINT (-73.5090578 41.3966276)
84008549,41.3529446,-73.45761,3,,,POINT (-73.45761 41.3529446)
84009422,41.4563717,-73.4521294,1,,,POINT (-73.4521294 41.4563717)
84009438,41.4175,-73.4953356,1,turning_circle,,POINT (-73.4953356 41.4175)
84009721,41.4062183,-73.446112,3,,,POINT (-73.446112 41.4062183)
84009924,41.3753823,-73.4689279,1,,,POINT (-73.4689279 41.3753823)
84010535,41.4444435,-73.5128421,3,,,POINT (-73.5128421 41.4444435)
84010536,41.4422718,-73.512179,4,,,POINT (-73.512179 41.4422718)
84010704,41.3804713,-73.5192281,3,,,POINT (-73.5192281 41.3804713)
84010706,41.3831504,-73.5202752,1,,,POINT (-73.5202752 41.3831504)
84010984,41.4007537,-73.4196244,3,,,POINT (-73.4196244 41.4007537)
84011413,41.3909823,-73.4482642,3,,,POINT (-73.4482642 41.3909823)
84011616,41.3906159,-73.4480489,3,traffic_signals,,POINT (-73.4480489 41.3906159)
84011618,41.3904994,-73.4483844,4,traffic_signals,,POINT (-73.4483844 41.3904994)
84011692,41.3919933,-73.4493886,3,,,POINT (-73.4493886 41.3919933)
84011957,41.4339997,-73.4843463,3,,,POINT (-73.4843463 41.4339997)
84011991,41.4491661,-73.48694,3,,,POINT (-73.48694 41.4491661)
84011992,41.4409273,-73.4816325,3,,,POINT (-73.4816325 41.4409273)
84011993,41.4401618,-73.4802298,3,,,POINT (-73.4802298 41.4401618)
84011994,41.4368169,-73.4784307,3,,,POINT (-73.4784307 41.4368169)
84011996,41.4343807,-73.4761716,3,,,POINT (-73.4761716 41.4343807)
84012061,41.4089724,-73.4393362,3,,,POINT (-73.4393362 41.4089724)
84012182,41.4086436,-73.4543831,4,,,POINT (-73.4543831 41.4086436)
84012241,41.416064,-73.5018391,1,turning_circle,,POINT (-73.5018391 41.416064)
84012455,41.4042566,-73.4867683,3,,,POINT (-73.4867683 41.4042566)
84012489,41.3907129,-73.4626829,1,,,POINT (-73.4626829 41.3907129)
84012599,41.4001384,-73.4204054,3,,,POINT (-73.4204054 41.4001384)
84012637,41.38979,-73.4672169,4,,,POINT (-73.4672169 41.38979)
84012638,41.3886342,-73.4714886,3,,,POINT (-73.4714886 41.3886342)
84013267,41.4502482,-73.4667864,1,,,POINT (-73.4667864 41.4502482)
84013268,41.4504765,-73.466805,3,,,POINT (-73.466805 41.4504765)
84013386,41.3952871,-73.5015204,3,,,POINT (-73.5015204 41.3952871)
84013389,41.4000398,-73.5044799,3,,,POINT (-73.5044799 41.4000398)
84013391,41.4002442,-73.5058637,3,,,POINT (-73.5058637 41.4002442)
84013625,41.4283002,-73.4272903,3,,,POINT (-73.4272903 41.4283002)
84013629,41.4266823,-73.4290169,3,,,POINT (-73.4290169 41.4266823)
84013750,41.4121375,-73.4565535,3,,,POINT (-73.4565535 41.4121375)
84013756,41.417578,-73.4632899,3,traffic_signals,,POINT (-73.4632899 41.417578)
84013758,41.4200238,-73.4677016,3,traffic_signals,,POINT (-73.4677016 41.4200238)
84013762,41.4247063,-73.4727405,3,,,POINT (-73.4727405 41.4247063)
84013764,41.4302417,-73.4796745,3,,,POINT (-73.4796745 41.4302417)
84013780,41.438419,-73.4990178,3,,,POINT (-73.4990178 41.438419)
